cust_id,pdays,previous,poutcome
31052,,,
,,,
29709,,,
,,,
32641,10,1,success
,,,
25304,,,
,,,
36971,,,
,,,
2862,,,
,,,
7646,,,
,,,
33869,,,
,,,
7126,,,
,,,
7666,,,
,,,
32935,,,
,,,
31669,,,
,,,
37377,5,2,failure
,,,
38627,,,
,,,
1859,,,
,,,
9717,,,
,,,
33800,,,
,,,
29020,,,
,,,
3055,,,
,,,
22820,,,
,,,
11746,,,
,,,
22983,,,
,,,
5694,,,
,,,
9490,,,
,,,
9182,,,
,,,
21830,,,
,,,
7331,,,
,,,
34455,,,
,,,
9393,,,
,,,
5738,,,
,,,
35755,,,
,,,
1649,,,
,,,
7356,,,
,,,
31701,,,
,,,
33213,,,
,,,
11363,,,
,,,
23347,,,
,,,
11423,,,
,,,
12528,,,
,,,
23866,,,
,,,
16818,,,
,,,
7387,,,
,,,
15544,,,
,,,
25661,,,
,,,
5975,,,
,,,
28742,,,
,,,
36208,,,
,,,
2843,,,
,,,
19811,,,
,,,
34758,,,
,,,
7563,,,
,,,
30601,,,
,,,
36597,,,
,,,
5188,,,
,,,
95,,,
,,,
3689,,,
,,,
34634,,,
,,,
34461,,,
,,,
21003,,,
,,,
17346,,,
,,,
34061,,,
,,,
1631,,,
,,,
6857,,,
,,,
30621,3,1,success
,,,
36009,,,
,,,
35057,,,
,,,
13568,,,
,,,
24559,,,
,,,
1334,,,
,,,
32445,,,
,,,
269,,,
,,,
10929,,,
,,,
19546,,,
,,,
16331,,,
,,,
7747,,,
,,,
27693,,,
,,,
9233,,,
,,,
15216,,,
,,,
29074,,,
,,,
17568,,,
,,,
38595,,,
,,,
4109,,,
,,,
30515,,,
,,,
38338,,,
,,,
26453,,,
,,,
13572,,,
,,,
277,,,
,,,
24037,,,
,,,
29054,,,
,,,
7452,,,
,,,
33085,,,
,,,
2173,,,
,,,
18590,,,
,,,
5589,,,
,,,
29034,,,
,,,
19185,,,
,,,
41105,,,
,,,
4450,,,
,,,
35658,,,
,,,
35973,,,
,,,
31845,,,
,,,
36280,,,
,,,
30409,2,1,success
,,,
3961,,,
,,,
4694,,,
,,,
3977,,,
,,,
23887,,,
,,,
13145,,,
,,,
9266,,,
,,,
13992,,,
,,,
13681,,,
,,,
17937,,,
,,,
19017,,,
,,,
22949,,,
,,,
10489,,,
,,,
4381,,,
,,,
22076,,,
,,,
19062,,,
,,,
639,,,
,,,
10901,,,
,,,
2763,,,
,,,
12317,,,
,,,
10460,,,
,,,
36456,,,
,,,
25439,,,
,,,
1215,,,
,,,
8333,,,
,,,
27879,,,
,,,
19597,,,
,,,
33689,,,
,,,
19165,,,
,,,
34202,,,
,,,
9651,,,
,,,
24137,,,
,,,
40705,,,
,,,
7232,,,
,,,
23939,,,
,,,
5424,,,
,,,
1200,,,
,,,
16934,,,
,,,
20395,,,
,,,
12653,,,
,,,
3972,,,
,,,
10022,,,
,,,
20320,,,
,,,
29446,,,
,,,
18292,,,
,,,
21669,,,
,,,
20833,,,
,,,
29305,,,
,,,
26462,,,
,,,
12168,,,
,,,
11009,,,
,,,
40325,,,
,,,
29569,,,
,,,
1928,,,
,,,
40959,6,1,success
,,,
24975,,,
,,,
27934,,,
,,,
2025,,,
,,,
25923,,,
,,,
33179,,,
,,,
23063,,,
,,,
32583,,,
,,,
40457,6,1,success
,,,
18193,,,
,,,
37708,,,
,,,
14122,,,
,,,
3744,,,
,,,
13650,,,
,,,
20035,,,
,,,
24920,,,
,,,
23540,,,
,,,
36911,,,
,,,
18719,,,
,,,
39275,6,1,success
,,,
10441,,,
,,,
5658,,,
,,,
31504,,,
,,,
27066,,,
,,,
3663,,,
,,,
6065,,,
,,,
15614,,,
,,,
3102,,,
,,,
41071,,,
,,,
20408,,,
,,,
36693,,,
,,,
581,,,
,,,
11467,,,
,,,
34255,,,
,,,
16138,,,
,,,
37853,,,
,,,
10542,,,
,,,
28124,,,
,,,
408,,,
,,,
32320,,,
,,,
372,,,
,,,
21917,,,
,,,
130,,,
,,,
40944,3,2,success
,,,
3112,,,
,,,
2850,,,
,,,
20777,,,
,,,
13807,,,
,,,
29231,,,
,,,
9877,,,
,,,
10007,,,
,,,
6667,,,
,,,
843,,,
,,,
8244,,,
,,,
28325,,,
,,,
36786,,,
,,,
30783,,,
,,,
11178,,,
,,,
7182,,,
,,,
8247,,,
,,,
23396,,,
,,,
10865,,,
,,,
4021,,,
,,,
3381,,,
,,,
36153,,,
,,,
20799,,,
,,,
2565,,,
,,,
33599,,,
,,,
40945,,,
,,,
38544,,,
,,,
23037,,,
,,,
13421,,,
,,,
32143,,,
,,,
858,,,
,,,
37329,4,1,success
,,,
32244,,,
,,,
25806,,,
,,,
40461,,,
,,,
16722,,,
,,,
18308,,,
,,,
38433,3,1,success
,,,
19852,,,
,,,
20596,,,
,,,
13950,,,
,,,
24785,,,
,,,
6306,,,
,,,
34338,,,
,,,
41004,5,5,success
,,,
5547,,,
,,,
13881,,,
,,,
4002,,,
,,,
1068,,,
,,,
37292,4,1,success
,,,
6323,,,
,,,
1652,,,
,,,
33434,,,
,,,
3881,,,
,,,
39042,6,1,success
,,,
3715,,,
,,,
38985,,,
,,,
16744,,,
,,,
5785,,,
,,,
26376,,,
,,,
7064,,,
,,,
37260,,,
,,,
20228,,,
,,,
6423,,,
,,,
38655,,,
,,,
3563,,,
,,,
33727,,,
,,,
32494,,,
,,,
13186,,,
,,,
18493,,,
,,,
39035,6,2,success
,,,
30070,,,
,,,
18703,,,
,,,
36820,,,
,,,
17003,,,
,,,
7392,,,
,,,
35015,,,
,,,
34596,,,
,,,
21152,,,
,,,
17930,,,
,,,
16711,,,
,,,
563,,,
,,,
35784,,,
,,,
13470,,,
,,,
29456,,,
,,,
14340,,,
,,,
10779,,,
,,,
31568,,,
,,,
9340,,,
,,,
27041,,,
,,,
13779,,,
,,,
8383,,,
,,,
28298,,,
,,,
37265,4,1,success
,,,
22747,,,
,,,
32095,,,
,,,
37822,,,
,,,
27059,,,
,,,
41065,4,1,success
,,,
35575,,,
,,,
12519,,,
,,,
8992,,,
,,,
20831,,,
,,,
25613,,,
,,,
28862,,,
,,,
19543,,,
,,,
10029,,,
,,,
21352,,,
,,,
17687,,,
,,,
6702,,,
,,,
40957,6,1,success
,,,
29267,,,
,,,
18795,,,
,,,
3148,,,
,,,
14628,,,
,,,
10370,,,
,,,
25874,,,
,,,
8985,,,
,,,
10925,,,
,,,
582,,,
,,,
10795,,,
,,,
36606,,,
,,,
18028,,,
,,,
40248,,,
,,,
33567,,,
,,,
37424,,,
,,,
29153,,,
,,,
36824,,,
,,,
18593,,,
,,,
1415,,,
,,,
8215,,,
,,,
37104,13,1,success
,,,
38584,,,
,,,
8815,,,
,,,
25539,,,
,,,
31065,,,
,,,
14301,,,
,,,
27117,,,
,,,
1689,,,
,,,
4810,,,
,,,
12235,,,
,,,
2471,,,
,,,
30132,,,
,,,
4826,,,
,,,
33865,,,
,,,
26250,,,
,,,
4073,,,
,,,
14409,,,
,,,
27791,,,
,,,
35213,,,
,,,
29932,,,
,,,
28844,,,
,,,
38808,,,
,,,
11409,,,
,,,
33474,,,
,,,
30237,,,
,,,
5590,,,
,,,
36174,,,
,,,
34992,,,
,,,
18516,,,
,,,
16600,,,
,,,
31070,,,
,,,
18018,,,
,,,
38306,,,
,,,
23861,,,
,,,
2555,,,
,,,
15249,,,
,,,
14288,,,
,,,
31239,,,
,,,
12356,,,
,,,
33971,,,
,,,
37214,,,
,,,
25607,,,
,,,
26901,,,
,,,
39796,,,
,,,
40447,,,
,,,
28084,,,
,,,
11747,,,
,,,
4509,,,
,,,
27723,,,
,,,
29526,,,
,,,
15590,,,
,,,
14720,,,
,,,
3827,,,
,,,
14523,,,
,,,
19968,,,
,,,
35736,,,
,,,
23966,,,
,,,
17781,,,
,,,
11481,,,
,,,
36245,,,
,,,
36130,,,
,,,
35200,,,
,,,
7848,,,
,,,
22843,,,
,,,
9344,,,
,,,
7758,,,
,,,
33554,,,
,,,
7792,,,
,,,
27037,,,
,,,
9390,,,
,,,
37191,,,
,,,
34791,,,
,,,
39612,3,4,success
,,,
26784,,,
,,,
25980,,,
,,,
4624,,,
,,,
5498,,,
,,,
18758,,,
,,,
38181,,,
,,,
11148,,,
,,,
28273,,,
,,,
18800,,,
,,,
35457,12,1,success
,,,
4913,,,
,,,
23582,,,
,,,
11602,,,
,,,
2779,,,
,,,
11881,,,
,,,
25285,,,
,,,
10066,,,
,,,
3028,,,
,,,
7661,,,
,,,
37888,,,
,,,
34950,,,
,,,
3765,,,
,,,
33010,,,
,,,
30353,,,
,,,
12981,,,
,,,
13733,,,
,,,
36613,,,
,,,
20924,,,
,,,
35812,,,
,,,
24551,,,
,,,
34429,,,
,,,
24545,,,
,,,
15979,,,
,,,
34751,,,
,,,
9632,,,
,,,
16621,,,
,,,
34101,,,
,,,
29287,,,
,,,
9339,,,
,,,
3542,,,
,,,
15205,,,
,,,
14113,,,
,,,
1783,,,
,,,
3742,,,
,,,
18469,,,
,,,
7826,,,
,,,
548,,,
,,,
25873,4,1,success
,,,
33555,,,
,,,
19344,,,
,,,
30813,,,
,,,
35479,10,1,success
,,,
40473,6,3,success
,,,
23970,,,
,,,
8277,,,
,,,
19498,,,
,,,
27905,,,
,,,
1561,,,
,,,
2665,,,
,,,
21434,,,
,,,
32607,,,
,,,
39506,6,2,success
,,,
8713,,,
,,,
25886,,,
,,,
31884,,,
,,,
36489,,,
,,,
3749,,,
,,,
14046,,,
,,,
28469,,,
,,,
31746,,,
,,,
13587,,,
,,,
8,,,
,,,
24491,,,
,,,
22075,,,
,,,
9052,,,
,,,
30941,,,
,,,
16848,,,
,,,
26973,6,1,success
,,,
23376,,,
,,,
3349,,,
,,,
15093,,,
,,,
9279,,,
,,,
726,,,
,,,
14765,,,
,,,
37865,,,
,,,
19834,,,
,,,
5117,,,
,,,
30258,,,
,,,
20934,,,
,,,
23058,,,
,,,
28930,,,
,,,
14336,,,
,,,
437,,,
,,,
16944,,,
,,,
14687,,,
,,,
6968,,,
,,,
2531,,,
,,,
34928,,,
,,,
12394,,,
,,,
25967,,,
,,,
16239,,,
,,,
30362,,,
,,,
4045,,,
,,,
28681,,,
,,,
35102,,,
,,,
15793,,,
,,,
27491,,,
,,,
19187,,,
,,,
813,,,
,,,
12183,,,
,,,
19816,,,
,,,
31768,,,
,,,
19832,,,
,,,
26237,,,
,,,
7982,,,
,,,
2038,,,
,,,
5341,,,
,,,
33198,,,
,,,
28292,,,
,,,
32584,,,
,,,
7533,,,
,,,
17055,,,
,,,
11846,,,
,,,
32225,,,
,,,
7515,,,
,,,
21525,,,
,,,
3133,,,
,,,
1256,,,
,,,
36113,,,
,,,
34144,,,
,,,
17866,,,
,,,
17375,,,
,,,
34310,,,
,,,
30930,,,
,,,
24076,,,
,,,
31997,,,
,,,
19325,,,
,,,
17849,,,
,,,
3416,,,
,,,
3539,,,
,,,
16370,,,
,,,
21659,,,
,,,
6305,,,
,,,
31810,,,
,,,
12621,,,
,,,
7119,,,
,,,
31782,,,
,,,
17780,,,
,,,
15276,,,
,,,
30992,,,
,,,
35906,,,
,,,
5795,,,
,,,
35780,,,
,,,
26899,,,
,,,
16365,,,
,,,
27881,,,
,,,
22784,,,
,,,
4465,,,
,,,
28940,,,
,,,
17473,,,
,,,
20331,,,
,,,
33563,,,
,,,
4358,,,
,,,
682,,,
,,,
12934,,,
,,,
5861,,,
,,,
34128,,,
,,,
37574,,,
,,,
39740,,,
,,,
33041,,,
,,,
13135,,,
,,,
1516,,,
,,,
35687,,,
,,,
5180,,,
,,,
35286,,,
,,,
29119,,,
,,,
20031,,,
,,,
36738,,,
,,,
18037,,,
,,,
2349,,,
,,,
40965,,,
,,,
4389,,,
,,,
38391,,,
,,,
29954,,,
,,,
27917,,,
,,,
24608,,,
,,,
8764,,,
,,,
12813,,,
,,,
39409,12,1,success
,,,
32881,,,
,,,
3745,,,
,,,
30056,,,
,,,
24015,,,
,,,
12632,,,
,,,
16720,,,
,,,
27138,,,
,,,
33382,,,
,,,
624,,,
,,,
38107,6,1,success
,,,
10673,,,
,,,
7439,,,
,,,
11156,,,
,,,
1282,,,
,,,
25784,,,
,,,
11011,,,
,,,
13755,,,
,,,
10635,,,
,,,
12146,,,
,,,
26441,,,
,,,
1672,,,
,,,
41055,,,
,,,
15423,,,
,,,
37677,,,
,,,
19258,,,
,,,
22064,,,
,,,
13872,,,
,,,
30774,,,
,,,
23392,,,
,,,
32910,,,
,,,
21824,,,
,,,
37089,,,
,,,
627,,,
,,,
457,,,
,,,
24951,,,
,,,
33653,,,
,,,
24892,,,
,,,
31237,,,
,,,
31436,,,
,,,
20614,,,
,,,
9573,,,
,,,
28833,,,
,,,
15244,,,
,,,
39205,,,
,,,
17184,,,
,,,
301,,,
,,,
6464,,,
,,,
19675,,,
,,,
9404,,,
,,,
39371,,,
,,,
32100,,,
,,,
36739,4,1,success
,,,
12903,,,
,,,
40914,3,1,success
,,,
35806,,,
,,,
9295,,,
,,,
38630,8,2,failure
,,,
9638,,,
,,,
32491,,,
,,,
15628,,,
,,,
9954,,,
,,,
32273,,,
,,,
38591,,,
,,,
14678,,,
,,,
9541,,,
,,,
28367,,,
,,,
36991,,,
,,,
20084,,,
,,,
22111,,,
,,,
3475,,,
,,,
1720,,,
,,,
12606,,,
,,,
4375,,,
,,,
32894,,,
,,,
23170,,,
,,,
26913,,,
,,,
17796,,,
,,,
16533,,,
,,,
28045,,,
,,,
21503,,,
,,,
694,,,
,,,
39353,,,
,,,
13368,,,
,,,
5973,,,
,,,
18768,,,
,,,
4190,,,
,,,
16184,,,
,,,
15827,,,
,,,
22991,,,
,,,
40178,6,2,success
,,,
267,,,
,,,
28733,,,
,,,
16909,,,
,,,
27359,,,
,,,
40997,,,
,,,
27661,,,
,,,
6915,,,
,,,
40751,,,
,,,
19347,,,
,,,
37498,,,
,,,
19756,,,
,,,
25842,,,
,,,
11687,,,
,,,
36081,3,1,success
,,,
34527,,,
,,,
1939,,,
,,,
15085,,,
,,,
33211,,,
,,,
38227,,,
,,,
24795,,,
,,,
4741,,,
,,,
2446,,,
,,,
34430,,,
,,,
25339,,,
,,,
37158,,,
,,,
7863,,,
,,,
40829,6,3,success
,,,
36625,,,
,,,
30083,,,
,,,
22218,,,
,,,
33413,,,
,,,
31118,,,
,,,
40010,,,
,,,
28398,,,
,,,
37302,3,1,success
,,,
26945,,,
,,,
31352,,,
,,,
36521,,,
,,,
35714,,,
,,,
25785,,,
,,,
40646,6,1,success
,,,
40201,,,
,,,
8300,,,
,,,
34734,,,
,,,
21735,,,
,,,
5599,,,
,,,
15923,,,
,,,
14654,,,
,,,
323,,,
,,,
36858,,,
,,,
6154,,,
,,,
788,,,
,,,
15254,,,
,,,
16997,,,
,,,
3091,,,
,,,
5209,,,
,,,
3220,,,
,,,
34967,,,
,,,
19061,,,
,,,
26830,,,
,,,
15257,,,
,,,
11478,,,
,,,
38184,,,
,,,
356,,,
,,,
16216,,,
,,,
26134,,,
,,,
19950,,,
,,,
33012,,,
,,,
24648,,,
,,,
38858,,,
,,,
11680,,,
,,,
36560,,,
,,,
26300,,,
,,,
3428,,,
,,,
16290,,,
,,,
14397,,,
,,,
22085,,,
,,,
1948,,,
,,,
6674,,,
,,,
17950,,,
,,,
4172,,,
,,,
25381,,,
,,,
15630,,,
,,,
8095,,,
,,,
38726,,,
,,,
27403,,,
,,,
37762,3,2,success
,,,
22142,,,
,,,
18276,,,
,,,
213,,,
,,,
1269,,,
,,,
37943,,,
,,,
20261,,,
,,,
36361,,,
,,,
19544,,,
,,,
209,,,
,,,
29125,,,
,,,
2672,,,
,,,
21888,,,
,,,
31659,,,
,,,
31919,,,
,,,
32239,,,
,,,
40755,,,
,,,
8344,,,
,,,
18057,,,
,,,
12575,,,
,,,
16615,,,
,,,
8969,,,
,,,
37577,,,
,,,
29255,,,
,,,
2126,,,
,,,
24124,,,
,,,
41012,11,4,success
,,,
5362,,,
,,,
19251,,,
,,,
2019,,,
,,,
1170,,,
,,,
31406,,,
,,,
1009,,,
,,,
3878,,,
,,,
39999,12,2,success
,,,
1999,,,
,,,
26499,,,
,,,
19956,,,
,,,
28468,,,
,,,
1018,,,
,,,
14558,,,
,,,
13583,,,
,,,
18517,,,
,,,
20039,,,
,,,
16320,,,
,,,
28371,,,
,,,
17818,,,
,,,
10175,,,
,,,
3315,,,
,,,
20856,,,
,,,
29807,,,
,,,
19406,,,
,,,
11396,,,
,,,
14502,,,
,,,
21535,,,
,,,
23965,,,
,,,
10540,,,
,,,
34231,,,
,,,
12164,,,
,,,
34574,,,
,,,
15898,,,
,,,
34972,,,
,,,
36212,,,
,,,
20721,,,
,,,
6825,,,
,,,
16958,,,
,,,
6564,,,
,,,
34580,,,
,,,
35321,,,
,,,
34016,,,
,,,
38236,,,
,,,
29030,,,
,,,
40165,6,1,success
,,,
16876,,,
,,,
25814,,,
,,,
19882,,,
,,,
22137,,,
,,,
18336,,,
,,,
1699,,,
,,,
16537,,,
,,,
18217,,,
,,,
17101,,,
,,,
34425,,,
,,,
28227,,,
,,,
2662,,,
,,,
23367,,,
,,,
19903,,,
,,,
27968,,,
,,,
29188,,,
,,,
20996,,,
,,,
6085,,,
,,,
7541,,,
,,,
31479,,,
,,,
6557,,,
,,,
13930,,,
,,,
24006,,,
,,,
12097,,,
,,,
12693,,,
,,,
27861,,,
,,,
6935,,,
,,,
13702,,,
,,,
2807,,,
,,,
32858,,,
,,,
34663,,,
,,,
12177,,,
,,,
22328,,,
,,,
26516,,,
,,,
30371,,,
,,,
9601,,,
,,,
12847,,,
,,,
24130,,,
,,,
9652,,,
,,,
35367,,,
,,,
28998,,,
,,,
8307,,,
,,,
38991,,,
,,,
17281,,,
,,,
15258,,,
,,,
28357,,,
,,,
21555,,,
,,,
37617,,,
,,,
22470,,,
,,,
7179,,,
,,,
11739,,,
,,,
3067,,,
,,,
15322,,,
,,,
4582,,,
,,,
21793,,,
,,,
3135,,,
,,,
17060,,,
,,,
4522,,,
,,,
6221,,,
,,,
24322,,,
,,,
9529,,,
,,,
33435,,,
,,,
24959,,,
,,,
2943,,,
,,,
33121,,,
,,,
15931,,,
,,,
33920,,,
,,,
35285,,,
,,,
1449,,,
,,,
24961,,,
,,,
36160,,,
,,,
10959,,,
,,,
24884,,,
,,,
31209,,,
,,,
21361,,,
,,,
9464,,,
,,,
22026,,,
,,,
7612,,,
,,,
10215,,,
,,,
35633,,,
,,,
22543,,,
,,,
31222,,,
,,,
14763,,,
,,,
14689,,,
,,,
16659,,,
,,,
14553,,,
,,,
31084,,,
,,,
12128,,,
,,,
9561,,,
,,,
26365,,,
,,,
24564,,,
,,,
10861,,,
,,,
38354,,,
,,,
13419,,,
,,,
25415,,,
,,,
11437,,,
,,,
40172,6,1,success
,,,
35666,,,
,,,
36320,,,
,,,
13645,,,
,,,
20782,,,
,,,
40526,,,
,,,
13935,,,
,,,
33486,,,
,,,
21856,,,
,,,
35025,,,
,,,
16278,,,
,,,
34206,,,
,,,
26306,,,
,,,
32002,,,
,,,
31993,,,
,,,
4069,,,
,,,
24065,,,
,,,
28024,,,
,,,
15624,,,
,,,
32845,,,
,,,
13033,,,
,,,
26536,,,
,,,
38897,,,
,,,
28236,,,
,,,
40942,6,3,success
,,,
331,,,
,,,
21459,,,
,,,
23543,,,
,,,
37941,,,
,,,
33383,10,1,success
,,,
14106,,,
,,,
14272,,,
,,,
3694,,,
,,,
22955,,,
,,,
36143,3,1,success
,,,
13577,,,
,,,
30702,,,
,,,
32705,,,
,,,
1184,,,
,,,
18043,,,
,,,
17025,,,
,,,
37233,,,
,,,
31484,,,
,,,
32194,,,
,,,
9885,,,
,,,
40599,9,1,success
,,,
27180,,,
,,,
38141,,,
,,,
2266,,,
,,,
20016,,,
,,,
3166,,,
,,,
24972,,,
,,,
11101,,,
,,,
9900,,,
,,,
14659,,,
,,,
11610,,,
,,,
6980,,,
,,,
33504,,,
,,,
29280,,,
,,,
3574,,,
,,,
25634,,,
,,,
27699,,,
,,,
1991,,,
,,,
31235,,,
,,,
22390,,,
,,,
14551,,,
,,,
962,,,
,,,
1550,,,
,,,
7846,,,
,,,
3071,,,
,,,
16556,,,
,,,
26926,,,
,,,
21963,,,
,,,
22654,,,
,,,
9806,,,
,,,
18457,,,
,,,
15037,,,
,,,
21918,,,
,,,
4674,,,
,,,
14203,,,
,,,
15608,,,
,,,
11721,,,
,,,
16339,,,
,,,
37894,14,2,failure
,,,
16396,,,
,,,
5616,,,
,,,
33294,,,
,,,
18573,,,
,,,
18652,,,
,,,
3340,,,
,,,
12661,,,
,,,
15623,,,
,,,
29091,,,
,,,
31109,,,
,,,
33460,,,
,,,
24071,,,
,,,
24042,,,
,,,
9633,,,
,,,
8755,,,
,,,
8478,,,
,,,
36189,3,1,success
,,,
18401,,,
,,,
4580,,,
,,,
13187,,,
,,,
12060,,,
,,,
23874,,,
,,,
34311,,,
,,,
4396,,,
,,,
23720,,,
,,,
27291,,,
,,,
5938,,,
,,,
30180,,,
,,,
10643,,,
,,,
21240,,,
,,,
3348,,,
,,,
16167,,,
,,,
30703,,,
,,,
6759,,,
,,,
1661,,,
,,,
39586,,,
,,,
8725,,,
,,,
9173,,,
,,,
36478,,,
,,,
34585,,,
,,,
36188,,,
,,,
34620,,,
,,,
23899,,,
,,,
4789,,,
,,,
8174,,,
,,,
25787,,,
,,,
13341,,,
,,,
28190,,,
,,,
32869,,,
,,,
38510,,,
,,,
34779,,,
,,,
21717,,,
,,,
3110,,,
,,,
34630,,,
,,,
28521,,,
,,,
7095,,,
,,,
13835,,,
,,,
32768,,,
,,,
7693,,,
,,,
18891,,,
,,,
25686,,,
,,,
39337,9,1,success
,,,
29867,,,
,,,
30310,,,
,,,
15796,,,
,,,
27451,,,
,,,
35412,,,
,,,
38937,,,
,,,
25443,,,
,,,
22094,,,
,,,
8250,,,
,,,
40806,,,
,,,
39914,13,2,failure
,,,
28160,,,
,,,
2279,,,
,,,
29502,,,
,,,
29854,,,
,,,
41172,,,
,,,
2485,,,
,,,
12353,,,
,,,
15165,,,
,,,
16582,,,
,,,
37975,,,
,,,
2781,,,
,,,
6999,,,
,,,
2232,,,
,,,
19496,,,
,,,
16535,,,
,,,
8806,,,
,,,
4577,,,
,,,
27581,,,
,,,
20221,,,
,,,
37562,,,
,,,
3657,,,
,,,
28921,,,
,,,
6297,,,
,,,
29047,,,
,,,
4776,,,
,,,
40924,,,
,,,
7529,,,
,,,
15375,,,
,,,
7418,,,
,,,
18924,,,
,,,
13521,,,
,,,
30124,,,
,,,
16677,,,
,,,
27696,,,
,,,
41139,,,
,,,
622,,,
,,,
32286,,,
,,,
27279,,,
,,,
17876,,,
,,,
17012,,,
,,,
19820,,,
,,,
26805,,,
,,,
23928,,,
,,,
34358,,,
,,,
38389,,,
,,,
40369,3,3,success
,,,
33370,,,
,,,
14377,,,
,,,
12212,,,
,,,
17125,,,
,,,
10721,,,
,,,
16885,,,
,,,
12686,,,
,,,
29128,,,
,,,
27135,,,
,,,
11452,,,
,,,
36643,,,
,,,
31020,,,
,,,
8562,,,
,,,
38394,6,1,success
,,,
33490,,,
,,,
31770,,,
,,,
33436,,,
,,,
4589,,,
,,,
9749,,,
,,,
4684,,,
,,,
2513,,,
,,,
23659,,,
,,,
13260,,,
,,,
14535,,,
,,,
12936,,,
,,,
30428,,,
,,,
2475,,,
,,,
24970,,,
,,,
11820,,,
,,,
34447,,,
,,,
26339,,,
,,,
13902,,,
,,,
11372,,,
,,,
29248,,,
,,,
21435,,,
,,,
31900,,,
,,,
13391,,,
,,,
708,,,
,,,
8240,,,
,,,
40859,,,
,,,
29539,,,
,,,
39539,6,1,success
,,,
15179,,,
,,,
37783,,,
,,,
2040,,,
,,,
18116,,,
,,,
18225,,,
,,,
734,,,
,,,
21987,,,
,,,
15724,,,
,,,
9494,,,
,,,
44,,,
,,,
11728,,,
,,,
33172,,,
,,,
26933,,,
,,,
17600,,,
,,,
2981,,,
,,,
35762,,,
,,,
14966,,,
,,,
25485,,,
,,,
10766,,,
,,,
28686,,,
,,,
7072,,,
,,,
26835,,,
,,,
1808,,,
,,,
13638,,,
,,,
10230,,,
,,,
24107,,,
,,,
35303,,,
,,,
32525,,,
,,,
31481,,,
,,,
17716,,,
,,,
32893,,,
,,,
26311,,,
,,,
28241,,,
,,,
11362,,,
,,,
12160,,,
,,,
17811,,,
,,,
35749,,,
,,,
16527,,,
,,,
18514,,,
,,,
39794,,,
,,,
28396,,,
,,,
26963,,,
,,,
38387,,,
,,,
33396,,,
,,,
572,,,
,,,
28064,,,
,,,
4865,,,
,,,
39689,6,2,success
,,,
23987,,,
,,,
12968,,,
,,,
27587,,,
,,,
30828,,,
,,,
20038,,,
,,,
24685,,,
,,,
30544,,,
,,,
6541,,,
,,,
33625,,,
,,,
477,,,
,,,
20741,,,
,,,
3040,,,
,,,
25389,,,
,,,
139,,,
,,,
176,,,
,,,
25554,,,
,,,
26043,,,
,,,
13137,,,
,,,
29945,,,
,,,
13920,,,
,,,
39418,,,
,,,
8441,,,
,,,
36713,,,
,,,
22560,,,
,,,
7531,,,
,,,
41006,6,1,success
,,,
36086,,,
,,,
36657,3,1,success
,,,
10863,,,
,,,
26172,,,
,,,
11040,,,
,,,
13708,,,
,,,
12494,,,
,,,
16656,,,
,,,
27599,,,
,,,
11371,,,
,,,
16709,,,
,,,
24739,,,
,,,
3687,,,
,,,
2997,,,
,,,
34181,,,
,,,
9342,,,
,,,
12505,,,
,,,
6606,,,
,,,
27481,,,
,,,
22987,,,
,,,
18146,,,
,,,
37915,,,
,,,
1325,,,
,,,
19677,,,
,,,
15850,,,
,,,
40143,,,
,,,
1585,,,
,,,
39874,2,2,success
,,,
34664,,,
,,,
8912,,,
,,,
8830,,,
,,,
36463,,,
,,,
31071,,,
,,,
26133,,,
,,,
21139,,,
,,,
20356,,,
,,,
2827,,,
,,,
29634,,,
,,,
12467,,,
,,,
40094,,,
,,,
31649,,,
,,,
14073,,,
,,,
11113,,,
,,,
2380,,,
,,,
39885,,,
,,,
26943,,,
,,,
25801,,,
,,,
19224,,,
,,,
36561,,,
,,,
9534,,,
,,,
36033,,,
,,,
40110,,,
,,,
1468,,,
,,,
31550,,,
,,,
6367,,,
,,,
15058,,,
,,,
24117,,,
,,,
20401,,,
,,,
11214,,,
,,,
28687,,,
,,,
39629,,,
,,,
26557,,,
,,,
38396,,,
,,,
10503,,,
,,,
37057,,,
,,,
3173,,,
,,,
37106,,,
,,,
22980,,,
,,,
1418,,,
,,,
19354,,,
,,,
32127,,,
,,,
37194,,,
,,,
32618,,,
,,,
8690,,,
,,,
36121,,,
,,,
9413,,,
,,,
34481,,,
,,,
18876,,,
,,,
17518,,,
,,,
23463,,,
,,,
17102,,,
,,,
15496,,,
,,,
16772,,,
,,,
33274,,,
,,,
6870,,,
,,,
35732,,,
,,,
37130,,,
,,,
12863,,,
,,,
22304,,,
,,,
6535,,,
,,,
33356,,,
,,,
9979,,,
,,,
37413,,,
,,,
22939,,,
,,,
27923,,,
,,,
37081,,,
,,,
30805,,,
,,,
6010,,,
,,,
22928,,,
,,,
4183,,,
,,,
20322,,,
,,,
29585,,,
,,,
26334,,,
,,,
2059,,,
,,,
26135,,,
,,,
890,,,
,,,
14282,,,
,,,
4903,,,
,,,
10759,,,
,,,
9993,,,
,,,
38131,,,
,,,
35256,,,
,,,
18277,,,
,,,
38132,,,
,,,
37769,,,
,,,
4715,,,
,,,
22178,,,
,,,
10011,,,
,,,
31609,,,
,,,
1608,,,
,,,
35088,,,
,,,
38434,,,
,,,
25839,,,
,,,
39153,4,1,success
,,,
39851,,,
,,,
9536,,,
,,,
5015,,,
,,,
3224,,,
,,,
94,,,
,,,
